documents,llm_responses,actual_labels,complete_responses,extracted_labels
How much am I charged to receive money?,"The sentence ""How much am I charged to receive money?"" belongs to the category **receiving_money**.",56,"ModelResponse(id='chatcmpl-e020c554-83b7-a84c-eac3-6133b8635bd1', created=1738133106, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""How much am I charged to receive money?"" belongs to the category **receiving_money**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=776, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
Will you deal with SWIFT transfers?,"The sentence ""Will you deal with SWIFT transfers?"" belongs to the category **transfer_timing**.",56,"ModelResponse(id='chatcmpl-afb4ed23-2ba7-f172-7e0b-742e7dc90f35', created=1738133107, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will you deal with SWIFT transfers?"" belongs to the category **transfer_timing**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=775, total_tokens=798, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",67
Will there be any charges for money received?,"The sentence ""Will there be any charges for money received?"" belongs to the category **receiving_money**.",56,"ModelResponse(id='chatcmpl-7f4e9c8c-d5ce-4ff4-14d6-aebb4105bcc5', created=1738133108, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will there be any charges for money received?"" belongs to the category **receiving_money**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=776, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
Will a transfer incur a fee?,"The sentence ""Will a transfer incur a fee?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-70246e9a-bbcc-940b-ed8d-2fd79a7679a1', created=1738133108, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will a transfer incur a fee?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=774, total_tokens=797, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
Are there charges for receiving a SEPA transfer?,"The sentence ""Are there charges for receiving a SEPA transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-6f9698d1-0cc0-77fe-f234-26dce8812f3f', created=1738133109, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Are there charges for receiving a SEPA transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=777, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
If I transfer money from my bank to top-up my account will I be charged?,"The sentence ""If I transfer money from my bank to top-up my account will I be charged?"" belongs to the category **'top_up_by_bank_transfer_charge'**.",56,"ModelResponse(id='chatcmpl-73ecd722-6642-2d37-6034-fe7ef2b2590c', created=1738133110, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""If I transfer money from my bank to top-up my account will I be charged?"" belongs to the category **\'top_up_by_bank_transfer_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=42, prompt_tokens=785, total_tokens=827, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",56
Will I be charged if someone needs to send me money?,"The sentence ""Will I be charged if someone needs to send me money?"" belongs to the category **receiving_money**.",56,"ModelResponse(id='chatcmpl-197bca27-8151-beb4-6b35-794ebb952532', created=1738133111, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will I be charged if someone needs to send me money?"" belongs to the category **receiving_money**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=779, total_tokens=806, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
What are the fees for top-ups?,"The sentence ""What are the fees for top-ups?"" belongs to the category **'top_up_by_card_charge'**.",56,"ModelResponse(id='chatcmpl-13b731e4-c187-8430-53ea-fafca6e51cd5', created=1738133112, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What are the fees for top-ups?"" belongs to the category **\'top_up_by_card_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=776, total_tokens=807, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",57
Will topping up by transfer lead to a charge on my account?,"The sentence ""Will topping up by transfer lead to a charge on my account?"" belongs to the category **'top_up_by_bank_transfer_charge'**.",56,"ModelResponse(id='chatcmpl-f33ed441-43b4-83fa-4b65-10748389fdf7', created=1738133113, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will topping up by transfer lead to a charge on my account?"" belongs to the category **\'top_up_by_bank_transfer_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=780, total_tokens=817, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",56
What are the charges for receiving money?,"The sentence ""What are the charges for receiving money?"" belongs to the category **receiving_money**.",56,"ModelResponse(id='chatcmpl-ed8e67bc-4218-2ff5-2b8c-48415933e504', created=1738133114, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What are the charges for receiving money?"" belongs to the category **receiving_money**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=775, total_tokens=798, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
What is the fee to receive money?,"The sentence ""What is the fee to receive money?"" belongs to the category `receiving_money`.",56,"ModelResponse(id='chatcmpl-58625ccb-6b89-0568-f858-2acf5329efd0', created=1738133114, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What is the fee to receive money?"" belongs to the category `receiving_money`.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=775, total_tokens=798, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
How much am I charged for a SEPA transfer?,"The sentence ""How much am I charged for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-1aaa1951-3313-e6ec-5f2e-40b32018053a', created=1738133115, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""How much am I charged for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=778, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
How much is the fee for a SEPA transfer?,"The sentence ""How much is the fee for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-a4f38b0f-ac26-6aaf-3bee-274cbdb32d2d', created=1738133117, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""How much is the fee for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=778, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
What'll it charge me for a SEPA transfer?,"The sentence ""What'll it charge me for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-333d1878-de59-d1ac-460c-bf545fb258fe', created=1738133117, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What\'ll it charge me for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=779, total_tokens=807, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
Is there a charge for topping up by transfer?,"The sentence ""Is there a charge for topping up by transfer?"" belongs to the category **'top_up_by_bank_transfer_charge'**.",56,"ModelResponse(id='chatcmpl-d9c6847a-2a40-0780-3cd2-6be77d7ee368', created=1738133118, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Is there a charge for topping up by transfer?"" belongs to the category **\'top_up_by_bank_transfer_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=34, prompt_tokens=777, total_tokens=811, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",56
Do you do SWIFT transfers?,"The sentence ""Do you do SWIFT transfers?"" belongs to the category **transfer_timing**.",56,"ModelResponse(id='chatcmpl-af9775d7-d08b-e3b7-7a68-16b8d157005b', created=1738133119, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Do you do SWIFT transfers?"" belongs to the category **transfer_timing**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=774, total_tokens=796, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",67
Should I expect to be charged for topping up by transfer?,"The sentence ""Should I expect to be charged for topping up by transfer?"" belongs to the category **'top_up_by_bank_transfer_charge'**.",56,"ModelResponse(id='chatcmpl-2632bcfd-74c6-724f-e133-f12a4da82493', created=1738133120, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Should I expect to be charged for topping up by transfer?"" belongs to the category **\'top_up_by_bank_transfer_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=779, total_tokens=815, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",56
Will I be charged for a SEPA transfer?,"The sentence ""Will I be charged for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-879ce855-171b-801c-49f3-ed48e18593ef', created=1738133120, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will I be charged for a SEPA transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=777, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
is there a fee for a transfer? if so how much will it be?,"The sentence ""is there a fee for a transfer? if so how much will it be?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-dcafe41b-b040-e102-e718-70c759b9a15e', created=1738133121, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""is there a fee for a transfer? if so how much will it be?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=783, total_tokens=815, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
Please tell me about SWIFT transfers at this bank.,"The sentence ""Please tell me about SWIFT transfers at this bank."" belongs to the category 'transfer_timing'.",56,"ModelResponse(id='chatcmpl-7f17fb59-4b19-1132-a38f-bc80f400b5cd', created=1738133122, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Please tell me about SWIFT transfers at this bank."" belongs to the category \'transfer_timing\'.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=778, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",66
Is there a fee for transfer top-up?,"The sentence ""Is there a fee for transfer top-up?"" belongs to the category **top_up_by_card_charge**.",56,"ModelResponse(id='chatcmpl-ba9e3a28-9faa-3086-3ab1-859834da6f3d', created=1738133123, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Is there a fee for transfer top-up?"" belongs to the category **top_up_by_card_charge**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=777, total_tokens=807, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",57
Can you tell me what the transfer policy is?,"The sentence ""Can you tell me what the transfer policy is?"" belongs to the category `transfer_timing`.",56,"ModelResponse(id='chatcmpl-58fd3cad-1178-f3b0-b2c3-3b3da5bfdcd6', created=1738133123, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Can you tell me what the transfer policy is?"" belongs to the category `transfer_timing`.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=777, total_tokens=802, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",66
Is a SWIFT transfer okay?,"The sentence ""Is a SWIFT transfer okay?"" belongs to the category **'transfer_timing'**.",56,"ModelResponse(id='chatcmpl-55d06c0e-1450-4329-eac3-fa9c84a7c632', created=1738133124, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Is a SWIFT transfer okay?"" belongs to the category **\'transfer_timing\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=774, total_tokens=798, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",67
Will I be charged a fee if I receive a SEPA transfer,"The sentence ""Will I be charged a fee if I receive a SEPA transfer"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-3b1d9505-825e-cd71-4910-f208f559ba56', created=1738133125, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Will I be charged a fee if I receive a SEPA transfer"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=780, total_tokens=810, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
"When topping up by transfer, will I be charged?","The sentence ""When topping up by transfer, will I be charged?"" belongs to the category **'top_up_by_bank_transfer_charge'**.",56,"ModelResponse(id='chatcmpl-f0051e47-e697-ff54-6c52-257fb1659eb1', created=1738133125, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""When topping up by transfer, will I be charged?"" belongs to the category **\'top_up_by_bank_transfer_charge\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=35, prompt_tokens=778, total_tokens=813, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",56
What us the fee to transfer money from my bank?,"The sentence ""What us the fee to transfer money from my bank?"" belongs to the category `transfer_fee_charged`.",56,"ModelResponse(id='chatcmpl-63510b9f-cf21-923e-d2e9-b257e3618eb9', created=1738133126, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What us the fee to transfer money from my bank?"" belongs to the category `transfer_fee_charged`.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=778, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",64
Do I get charged if i am getting money?,"The sentence ""Do I get charged if I am getting money?"" belongs to the category **'receiving_money'**.",56,"ModelResponse(id='chatcmpl-2339877a-df58-46a8-923c-db6a526eba2b', created=1738133127, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Do I get charged if I am getting money?"" belongs to the category **\'receiving_money\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=777, total_tokens=804, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",50
Can you tell me the total cost of a transfer?,"The sentence ""Can you tell me the total cost of a transfer?"" belongs to the category **transfer_fee_charged**.",56,"ModelResponse(id='chatcmpl-0c679242-9ecc-6d66-51ad-b333861e8064', created=1738133128, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Can you tell me the total cost of a transfer?"" belongs to the category **transfer_fee_charged**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=778, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",66
can i do a transfer with swift,"The sentence ""can i do a transfer with swift"" belongs to the category **transfer_timing**.",56,"ModelResponse(id='chatcmpl-11a2009c-9c5b-c4da-7d5d-ab5e97ceb00f', created=1738133129, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""can i do a transfer with swift"" belongs to the category **transfer_timing**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=774, total_tokens=797, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",67
"new customer and filling gas today, it's not working, the thing shows pending half an hour!","The sentence ""new customer and filling gas today, it's not working, the thing shows pending half an hour!"" belongs to the category **pending_card_payment**.",47,"ModelResponse(id='chatcmpl-059ae1b5-58f4-f78d-6c5e-9d8066c8fbbd', created=1738133130, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""new customer and filling gas today, it\'s not working, the thing shows pending half an hour!"" belongs to the category **pending_card_payment**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=788, total_tokens=825, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",45
My card was topped this morning but I can't see the funds. Why didn't it complete?,"The sentence ""My card was topped this morning but I can't see the funds. Why didn't it complete?"" belongs to the category **'top_up_failed'**.",47,"ModelResponse(id='chatcmpl-addc33c4-dae4-3eee-ba53-7b82eb9e8ca7', created=1738133131, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""My card was topped this morning but I can\'t see the funds. Why didn\'t it complete?"" belongs to the category **\'top_up_failed\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=789, total_tokens=829, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
What would lead to my top up still pending?,"The sentence ""What would lead to my top up still pending?"" belongs to the category **'pending_top_up'**.",47,"ModelResponse(id='chatcmpl-d18fa97f-03a1-b59e-1b0c-e00f4e63287d', created=1738133132, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What would lead to my top up still pending?"" belongs to the category **\'pending_top_up\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=777, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
there's a delay in my top-up,"The sentence ""there's a delay in my top-up"" belongs to the category **""top_up_failed""**.",47,"ModelResponse(id='chatcmpl-d99fae4d-e476-4ecd-334f-c8bb2fadf0e5', created=1738133133, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""there\'s a delay in my top-up"" belongs to the category **""top_up_failed""**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=777, total_tokens=806, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
Is there a reason my top up hasn't gone through,"The sentence ""Is there a reason my top up hasn't gone through"" belongs to the category **'top_up_failed'**.",47,"ModelResponse(id='chatcmpl-735e8960-513e-e18c-c1f8-5d2a9a024a9b', created=1738133134, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Is there a reason my top up hasn\'t gone through"" belongs to the category **\'top_up_failed\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=779, total_tokens=810, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
The top-up is pending.,"The sentence ""The top-up is pending"" belongs to the category **pending_top_up**.",47,"ModelResponse(id='chatcmpl-f1bb4233-1ee1-cceb-a5a8-0cf0143a459b', created=1738133134, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""The top-up is pending"" belongs to the category **pending_top_up**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=774, total_tokens=797, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
Could you explain why my top-up has gone through yet?,"The sentence ""Could you explain why my top-up has gone through yet?"" belongs to the category **""top_up_failed""**.",47,"ModelResponse(id='chatcmpl-25d88feb-efcd-5f89-7c01-c79c5b105def', created=1738133136, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Could you explain why my top-up has gone through yet?"" belongs to the category **""top_up_failed""**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=780, total_tokens=811, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
"I've already topped up, but I cannot see the funds being available. What happened?","The sentence ""I've already topped up, but I cannot see the funds being available. What happened?"" belongs to the category **""top_up_failed""**.",47,"ModelResponse(id='chatcmpl-776e2050-83ee-b8ab-13e7-78061f27ce1c', created=1738133137, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I\'ve already topped up, but I cannot see the funds being available. What happened?"" belongs to the category **""top_up_failed""**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=37, prompt_tokens=786, total_tokens=823, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",5
What is going on? My top-up is still pending. I use your system all the time but now it is just showing as pending.,The sentence belongs to the category: **top_up_pending**.,47,"ModelResponse(id='chatcmpl-ccdf767c-e340-2fc5-fcde-9bfd90ccea44', created=1738133137, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence belongs to the category: **top_up_pending**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=16, prompt_tokens=796, total_tokens=812, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",-1
I  do not see a top-up processed.,"The sentence ""I do not see a top-up processed"" belongs to the category **""top_up_failed""**.",47,"ModelResponse(id='chatcmpl-790fd525-e5f2-0489-4ba4-0d8785aab6fd', created=1738133138, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I do not see a top-up processed"" belongs to the category **""top_up_failed""**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=778, total_tokens=806, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
I topped up but it didn't complete,"The sentence ""I topped up but it didn't complete"" belongs to the category **""top_up_failed""**.",47,"ModelResponse(id='chatcmpl-7e052e43-6558-bf3c-6994-62e0d5786750', created=1738133139, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I topped up but it didn\'t complete"" belongs to the category **""top_up_failed""**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=776, total_tokens=804, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
"So, I am a new customer and attempted to top up for the very first time today. It's already been pending for half an hour and doesn't seem to be working. I need to please get this fixed.",The sentence belongs to the category: **top_up_failed**.,47,"ModelResponse(id='chatcmpl-9eaec8d6-3e82-3936-6844-58ac25c57c2e', created=1738133140, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence belongs to the category: **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=16, prompt_tokens=813, total_tokens=829, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",4
My top up is pending.,"The sentence ""My top up is pending"" belongs to the category **pending_top_up**.",47,"ModelResponse(id='chatcmpl-8f8c277f-afab-1a29-7359-56421a8dab56', created=1738133140, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""My top up is pending"" belongs to the category **pending_top_up**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=773, total_tokens=795, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
Can you look into my top up please.  I made it over three hours ago and yet it's still pending.,"The sentence ""Can you look into my top up please. I made it over three hours ago and yet it's still pending."" belongs to the category **'top_up_failed'**.",47,"ModelResponse(id='chatcmpl-fca7fd3a-fae2-6870-bb6d-3095596fb2e9', created=1738133141, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Can you look into my top up please. I made it over three hours ago and yet it\'s still pending."" belongs to the category **\'top_up_failed\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=42, prompt_tokens=792, total_tokens=834, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
Can you please make my top up go through as soon as possible. I really need the money and it has been pending for an hour already.,"The sentence ""Can you please make my top up go through as soon as possible. I really need the money and it has been pending for an hour already."" belongs to the category **'top_up_failed'**.",47,"ModelResponse(id='chatcmpl-e4132ac5-961e-0852-d337-b583ae335ddf', created=1738133143, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Can you please make my top up go through as soon as possible. I really need the money and it has been pending for an hour already."" belongs to the category **\'top_up_failed\'**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=796, total_tokens=843, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
"What's going on with the top-up? All it says is pending, pending, pending! I use your service several times a week and have never had a problem before! What's going on here?",The sentence belongs to the category: **top_up_pending**.,47,"ModelResponse(id='chatcmpl-8c57ca51-9163-71d5-5a21-ab05a78af56f', created=1738133143, model='ai21_chat/jamba-1.5-large', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence belongs to the category: **top_up_pending**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=16, prompt_tokens=811, total_tokens=827, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",-1
