documents,llm_responses,actual_labels,complete_responses,extracted_labels
Can I use my card anywere?,"The sentence ""Can I use my card anywhere?"" belongs to the category **card_acceptance**. This category typically deals with inquiries related to the acceptance of a card for transactions, including geographical or merchant-specific limitations.",10,"ModelResponse(id='chatcmpl-75c0d634-7771-11c5-bf95-ab58db44704b', created=1738120255, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Can I use my card anywhere?"" belongs to the category **card_acceptance**. This category typically deals with inquiries related to the acceptance of a card for transactions, including geographical or merchant-specific limitations.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=46, prompt_tokens=775, total_tokens=821, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
Will any business take this card?,card_acceptance.,10,"ModelResponse(id='chatcmpl-e554370a-dd28-d848-0b52-e1fed79f8379', created=1738120255, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='card_acceptance.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=774, total_tokens=780, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
Will filling stations accept my card?,card_acceptance.,10,"ModelResponse(id='chatcmpl-01058108-54b5-30d3-22d3-c9b1756e55e2', created=1738120256, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='card_acceptance.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=774, total_tokens=780, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
Where am I able to use the card?,card_acceptance.,10,"ModelResponse(id='chatcmpl-ef6abb52-d4ef-364e-a585-1d6f569089bc', created=1738120256, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='card_acceptance.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=776, total_tokens=782, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
What can I use my card to pay for?,"The sentence ""What can I use my card to pay for?"" belongs to the category **supported_cards_and_currencies**. This category typically involves inquiries about the types of cards and currencies that are accepted or supported by the service.",10,"ModelResponse(id='chatcmpl-0e62de04-89e8-8507-81da-5685d0119009', created=1738120257, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""What can I use my card to pay for?"" belongs to the category **supported_cards_and_currencies**. This category typically involves inquiries about the types of cards and currencies that are accepted or supported by the service.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=777, total_tokens=827, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
Who accepts my card?,card_acceptance.,10,"ModelResponse(id='chatcmpl-164c7d94-c29c-e479-d2eb-38fd0b82e3b9', created=1738120257, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='card_acceptance.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=772, total_tokens=778, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",10
My top-up was cancelled; will I receive a refund?,Yes.,61,"ModelResponse(id='chatcmpl-b4cd328b-9d05-1381-5a01-2ec680fc30c6', created=1738120257, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Yes.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=780, total_tokens=783, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",0
How do I fix a reverted top up?,**top_up_reverted**.,61,"ModelResponse(id='chatcmpl-507e5250-0104-2234-459c-1412a15c5106', created=1738120258, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=10, prompt_tokens=777, total_tokens=787, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",4
Is it possible to tell if my top up has reverted?,"Yes, the sentence ""Is it possible to tell if my top up has reverted?"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-c195394e-c61a-1ff8-94f1-f82386090c77', created=1738120258, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Yes, the sentence ""Is it possible to tell if my top up has reverted?"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=780, total_tokens=812, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
"My top-up showed as complete, but it's no longer there! What's going on here?",Pending top-up.,61,"ModelResponse(id='chatcmpl-9e28c91f-7e5d-0b3b-c758-6cc2d57adc51', created=1738120258, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending top-up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=790, total_tokens=797, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please.","The sentence ""Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please."" belongs to the category **top_up_failed**.",61,"ModelResponse(id='chatcmpl-46fcea52-2cb8-825d-2fd2-66e659db9b7c', created=1738120259, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Hi, i don\'t know what\'s going on i\'ve just paid for my top up twice by accident can you help me get a refund please."" belongs to the category **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=49, prompt_tokens=800, total_tokens=849, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
It seems my top up is reverted?,Top up reverted.,61,"ModelResponse(id='chatcmpl-0b166a0f-9112-97ca-d2ac-98ad20eb8575', created=1738120259, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top up reverted.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=776, total_tokens=782, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
The app wouldn't accept my top up.,"The sentence ""The app wouldn't accept my top up"" belongs to the category **top_up_failed**.",61,"ModelResponse(id='chatcmpl-28c799fa-c240-20f2-e4b4-5a10badf25ec', created=1738120260, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""The app wouldn\'t accept my top up"" belongs to the category **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=777, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
"I topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?",The sentence belongs to the category of **'top_up_failed'**.,61,"ModelResponse(id='chatcmpl-01ebfe34-5176-c7bc-d352-f42b0e5ab6c8', created=1738120260, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""The sentence belongs to the category of **'top_up_failed'**."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=18, prompt_tokens=801, total_tokens=819, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
"I believe my money did not go through with my top up, was there a problem on your end?","The sentence ""I believe my money did not go through with my top up, was there a problem on your end?"" belongs to the category **top_up_failed**. This category refers to issues related to the failure of a top-up transaction.",61,"ModelResponse(id='chatcmpl-b1343c74-8ca2-c31d-1dff-1e495c533107', created=1738120261, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I believe my money did not go through with my top up, was there a problem on your end?"" belongs to the category **top_up_failed**. This category refers to issues related to the failure of a top-up transaction.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=53, prompt_tokens=788, total_tokens=841, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
"My top-up was reverted, why did this happen?",Top-up reverted.,61,"ModelResponse(id='chatcmpl-a0333e19-de84-08fd-67da-086e52192913', created=1738120261, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up reverted.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=780, total_tokens=787, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
I put money into my account for the minimum balance but the application didn't accept.,"The sentence ""I put money into my account for the minimum balance but the application didn't accept."" belongs to the category **top_up_failed**.",61,"ModelResponse(id='chatcmpl-09bf1879-a85a-716d-cede-db9ca304bd18', created=1738120262, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I put money into my account for the minimum balance but the application didn\'t accept."" belongs to the category **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=34, prompt_tokens=785, total_tokens=819, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
Can you tell me if my top-up has been cancelled?,Pending Top-Up.,61,"ModelResponse(id='chatcmpl-000557e0-39cf-b244-d7b3-f2d02a667d34', created=1738120262, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending Top-Up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=780, total_tokens=787, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
I got topped up but the application reverted it.,"The sentence ""I got topped up but the application reverted it."" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-70b1d09e-7ffc-3a27-3ca8-b447b4b09484', created=1738120262, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I got topped up but the application reverted it."" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=778, total_tokens=806, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
Why would my top up be cancelled?,Top-up limits.,61,"ModelResponse(id='chatcmpl-949e5da9-448d-0a91-f590-9e48b2619352', created=1738120263, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up limits.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=775, total_tokens=781, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",60
There appears to have been a reversion in my top up,"The sentence ""There appears to have been a reversion in my top up"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-3aa02703-c146-8d05-e9e4-33e46010d3f7', created=1738120263, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""There appears to have been a reversion in my top up"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=779, total_tokens=809, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
The application reverted my top-up.,Top-up Failed.,61,"ModelResponse(id='chatcmpl-db02d9b1-ff0b-65b6-38f9-09931a3884c7', created=1738120264, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up Failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=776, total_tokens=782, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
I think my top-up was cancelled.,Pending top-up.,61,"ModelResponse(id='chatcmpl-70961342-507b-fb29-7580-9bfae3308f03', created=1738120264, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending top-up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=776, total_tokens=783, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,This sentence belongs to the category of **top_up_failed**.,61,"ModelResponse(id='chatcmpl-f8498109-210c-9b2c-3189-ab26e7aa7d77', created=1738120264, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='This sentence belongs to the category of **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=16, prompt_tokens=801, total_tokens=817, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
I topped up but the app reverted it,top_up_failed.,61,"ModelResponse(id='chatcmpl-73627eba-bf7d-03f0-9de0-bb05a4a72a20', created=1738120265, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=776, total_tokens=783, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",4
I went to top up and it is no longer there.  Was it sent back?,"The sentence ""I went to top up and it is no longer there. Was it sent back?"" belongs to the category **'top_up_reverted'**. This category refers to situations where a top-up operation has been reverted or reversed, often due to an error or issue in the process.",61,"ModelResponse(id='chatcmpl-f3e1d76f-7ce0-d271-57be-c5c9771399fe', created=1738120265, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I went to top up and it is no longer there. Was it sent back?"" belongs to the category **\'top_up_reverted\'**. This category refers to situations where a top-up operation has been reverted or reversed, often due to an error or issue in the process.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=65, prompt_tokens=785, total_tokens=850, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
What happened to my top-up?,Pending top-up.,61,"ModelResponse(id='chatcmpl-a969f932-50ec-9012-18a6-3dd147b3be2d', created=1738120266, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending top-up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=775, total_tokens=782, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
Can you tell me why my top up was reverted?,Top up failed.,61,"ModelResponse(id='chatcmpl-7ee50047-f7ec-5790-6f53-ae92469ce0ec', created=1738120266, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top up failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=779, total_tokens=784, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
For what reason would a top up be reverted and returned to my account?,"The sentence ""For what reason would a top up be reverted and returned to my account?"" belongs to the category **top_up_reverted**. This category typically involves reasons such as incorrect account details, insufficient funds, or issues with the payment method used for the top-up.",61,"ModelResponse(id='chatcmpl-8bafadcd-53e5-be53-e624-74a7b2b23eeb', created=1738120267, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""For what reason would a top up be reverted and returned to my account?"" belongs to the category **top_up_reverted**. This category typically involves reasons such as incorrect account details, insufficient funds, or issues with the payment method used for the top-up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=60, prompt_tokens=783, total_tokens=843, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
"When I topped up, the app reverted my funds.","The sentence ""When I topped up, the app reverted my funds."" belongs to the category **top_up_reverted**. 


This category refers to situations where a user attempts to add funds to their account, but the transaction fails and the funds are returned to the original source. 

",61,"ModelResponse(id='chatcmpl-94d07fd1-fba7-fb6f-cd98-5d1be86e8d7f', created=1738120267, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""When I topped up, the app reverted my funds."" belongs to the category **top_up_reverted**. \n\n\nThis category refers to situations where a user attempts to add funds to their account, but the transaction fails and the funds are returned to the original source. \n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=66, prompt_tokens=779, total_tokens=845, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
What happened to where my top-up was canceled?,Pending Top-Up.,61,"ModelResponse(id='chatcmpl-571b643e-fa5b-e1a3-eb75-e5dc0b343d48', created=1738120268, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending Top-Up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=778, total_tokens=785, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
I tryed to make a top-up with cryptocurrency but the payment was referted.,"The sentence ""I tried to make a top-up with cryptocurrency but the payment was refused"" belongs to the category **top_up_failed**.",61,"ModelResponse(id='chatcmpl-aa3ac7b6-bf72-c1b3-3ad7-1706c274a131', created=1738120268, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I tried to make a top-up with cryptocurrency but the payment was refused"" belongs to the category **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=786, total_tokens=818, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
The app reverted my top off.,"The sentence ""The app reverted my top off"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-004be86b-d4c2-9a14-70f0-c8961bb4d983', created=1738120269, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""The app reverted my top off"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=775, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
The app reverted my action when I topped up.,"The sentence ""The app reverted my action when I topped up"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-0f814984-afd3-9ddd-0677-e746f80e5f9b', created=1738120269, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""The app reverted my action when I topped up"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=778, total_tokens=806, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
Was my top up reversed?,"Yes, the sentence ""Was my top up reversed?"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-62991588-25c9-9afa-4092-cdfb8871d6e5', created=1738120269, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Yes, the sentence ""Was my top up reversed?"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=25, prompt_tokens=773, total_tokens=798, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
"I see my top-up was canceled, but why?","The sentence ""I see my top-up was canceled, but why?"" belongs to the category of **top_up_failed**. This category typically includes issues related to the failure or cancellation of top-up transactions, such as reasons for the failure, troubleshooting steps, or explanations for why the top-up did not go through as expected.",61,"ModelResponse(id='chatcmpl-ad6b1323-f75b-2cdd-cd4f-5fc9afd401e8', created=1738120270, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""I see my top-up was canceled, but why?"" belongs to the category of **top_up_failed**. This category typically includes issues related to the failure or cancellation of top-up transactions, such as reasons for the failure, troubleshooting steps, or explanations for why the top-up did not go through as expected.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=71, prompt_tokens=779, total_tokens=850, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
Do you know if my top-up has been cancelled?,Pending Top-Up.,61,"ModelResponse(id='chatcmpl-4eb3ebe7-2a73-6203-4262-ff788838c33a', created=1738120270, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending Top-Up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=779, total_tokens=786, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
has my top-up has been cancelled,"The sentence ""has my top-up has been cancelled"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-52115fea-6d56-4420-0a2a-fb878c66cd16', created=1738120271, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""has my top-up has been cancelled"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=775, total_tokens=801, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
My top-up was revoked.,Top-up Failed.,61,"ModelResponse(id='chatcmpl-25b00be9-9e2b-002a-14b3-930f82dbf9a4', created=1738120271, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up Failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=774, total_tokens=780, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
Causes of top-up cancellation,Causes of top-up cancellation.,61,"ModelResponse(id='chatcmpl-0187f72a-cf9f-9772-9dee-d1b2c4929f83', created=1738120271, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Causes of top-up cancellation.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=8, prompt_tokens=773, total_tokens=781, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
The app reverted what I topped up.,"The sentence ""The app reverted what I topped up"" belongs to the category **top_up_reverted**.",61,"ModelResponse(id='chatcmpl-e25507a9-fa6f-5f58-4cb2-2ba9023e5f99', created=1738120272, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""The app reverted what I topped up"" belongs to the category **top_up_reverted**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=776, total_tokens=802, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
Has my top up been reverted?,"Yes, the sentence ""Has my top up been reverted?"" belongs to the category of **top_up_reverted**. This category pertains to inquiries or issues related to whether a top-up (adding funds to an account) has been reversed or not processed as expected.",61,"ModelResponse(id='chatcmpl-1f50f547-c8d3-bf7b-7f9b-5f71074d0325', created=1738120272, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Yes, the sentence ""Has my top up been reverted?"" belongs to the category of **top_up_reverted**. This category pertains to inquiries or issues related to whether a top-up (adding funds to an account) has been reversed or not processed as expected.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=58, prompt_tokens=775, total_tokens=833, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",61
Im very upset as my top-up was canceled and I have no idea why.,"The sentence ""Im very upset as my top-up was canceled and I have no idea why."" belongs to the category **top_up_failed**.",61,"ModelResponse(id='chatcmpl-d05327f9-0a26-674d-557a-5e59e2e07043', created=1738120273, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence ""Im very upset as my top-up was canceled and I have no idea why."" belongs to the category **top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=784, total_tokens=817, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
My top-up has been cancelled.,**top_up_failed**.,61,"ModelResponse(id='chatcmpl-1ac5b688-8ebe-f8ba-0c34-eb0378d4d137', created=1738120273, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='**top_up_failed**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=9, prompt_tokens=775, total_tokens=784, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",4
On my last transaction it seem that my top-up was not successful.,Top-up failed.,61,"ModelResponse(id='chatcmpl-13809f65-f191-40db-342e-076b96a667ec', created=1738120273, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=782, total_tokens=788, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
I'd like to know why my top-up was canceled please.,Top-up failed.,61,"ModelResponse(id='chatcmpl-0554bacc-19dc-dbdc-05b8-3e9ee416ad5c', created=1738120274, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Top-up failed.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=782, total_tokens=788, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",59
I tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. Should this not be a faster process? I need you to please check over my account because something has went wrong.,The sentence belongs to the category: **balance_not_updated_after_cheque_or_cash_deposit**.,6,"ModelResponse(id='chatcmpl-1ffc20aa-28c3-90a8-3ecc-a21ec76790b2', created=1738120274, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The sentence belongs to the category: **balance_not_updated_after_cheque_or_cash_deposit**.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=812, total_tokens=840, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",6
How come I don't see my deposit in my account yet?,Pending top-up.,6,"ModelResponse(id='chatcmpl-91673fc1-17d6-b372-13c0-25480d9b3a9b', created=1738120275, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='Pending top-up.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=7, prompt_tokens=781, total_tokens=788, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",47
