sentence,entity_pairs,actual_labels,llm_responses,complete_responses,extracted_labels
"Since 2010, Lexmark has invested in a number of strategic software acquisitions, including process application leaders Perceptive Software, Readsoft and Kofax.","['Lexmark', 'software']",product_or_material_produced,owned by.,"ModelResponse(id='chatcmpl-1abb117f-2132-6a8f-7194-c73c5bbcbfa9', created=1738132181, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=230, total_tokens=234, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Samsung Electronics 005930, -0.44% whose Galaxy phones use Google’s GOOG, -0.05% GOOGL, +0.01% Android GOOG, -0.05% operating system, is said to be working on a similar direct-to-consumer plan that would also reduce its dependence on the intermediary carriers.","['Samsung', 'electronics']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-37d4ee82-1a33-a2d8-837f-74697fd0065d', created=1738132182, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=273, total_tokens=276, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"HT Correspondent, Hindustan Times , New Delhi | Updated: Aug 01, 2015 03:10 IST Vehicles queuing up near a New Delhi petrol pump.","['Hindustan Times', 'New Delhi']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-31ac4185-1170-b401-449c-812ddbbc19e9', created=1738132182, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=248, total_tokens=252, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"Founded in 1991, Capella Education Company ( http://www.capellaeducation.com ) is a leader in online education, primarily through our wholly owned subsidiary Capella University ( http://www.capella.edu ), a regionally accredited* online university with more than 37,000 learners as of June 30, 2015.","['Capella University', 'Capella Education Company']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-a6acc504-ccc4-9f30-6338-b0cb0941f813', created=1738132182, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=289, total_tokens=293, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"1,198.00p +0.50% FTSE 100 - Fallers ARM Holdings (ARM) 970.00p -6.64% BHP Billiton (BLT) 1,180.00p -5.71% Anglo American (AAL) 813.50p -5.59% Glencore (GLEN) 228.00p -5.41% Weir Group (WEIR) 1,568.00p -5.37% Pearson (PSON) 1,209.00p -3.82% Johnson Matthey (LSE: JMAT.L - news ) (JMAT) 2,900.00p -3.72% Rio Tinto (RIO) 2,502.50p -3.64% Meggitt (MGGT) 459.20p -3.53% Ashtead Group (LSE: AHT.L - news ) (AHT) 1,007.00p -3.45% FTSE 250 - Risers Mitchells & Butlers (LSE: MAB.L - news ) (MAB) 405.60p +5.60% Aldermore Group (LSE: ALD.L - news ) (ALD) 269.60p +3.53% Morgan Advanced Materials (MGAM) 341.00p +2.71% Wizz Air Holdings (WIZZ) 1,689.00p +2.12% Paragon Group Of Companies (PAG) 399.90p +2.02% Marston's (MARS) 158.20p +2.00% Tate & Lyle (TATE) 520.50p +1.86% CLS Holdings (LSE: CLI.L - news ) (CLI) 1,831.00p +1.72% Betfair Group (LSE: BET.L - news ) (BET) 2,636.00p +1.66% Croda International (Other OTC: COIHF - news ) (CRDA) 2,998.00p +1.59% FTSE 250 - Fallers TalkTalk Telecom Group (TALK) 355.70p -8.91% Brown (N.) Group (BWNG) 326.60p -5.80% Kaz Minerals (LSE: KAZ.L - news ) (KAZ) 186.10p -4.27% Evraz (EVR) 112.10p -4.27% Tullow Oil (LSE: TLW.L - news ) (TLW) 259.20p -4.14% Lonmin (LMI) 75.10p -3.96% Vedanta Resources (Other OTC: VDNRF - news ) (VED) 446.90p -3.29% Victrex plc (LSE: VCT.L - news ) (VCT) 1,886.00p -3.28% Acacia Mining (Other OTC: ABGLF - news ) (ACA) 232.70p -3.28% Centamin (DI (KSE: 003160.KS - news ) ) (CEY) 53.70p -3.07%","['Glencore', 'mining']",industry,industry.,"ModelResponse(id='chatcmpl-24d825b3-ed8f-3f64-2d76-f79cfc48aebb', created=1738132182, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=1042, total_tokens=1045, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
"1,198.00p +0.50% FTSE 100 - Fallers ARM Holdings (ARM) 970.00p -6.64% BHP Billiton (BLT) 1,180.00p -5.71% Anglo American (AAL) 813.50p -5.59% Glencore (GLEN) 228.00p -5.41% Weir Group (WEIR) 1,568.00p -5.37% Pearson (PSON) 1,209.00p -3.82% Johnson Matthey (LSE: JMAT.L - news ) (JMAT) 2,900.00p -3.72% Rio Tinto (RIO) 2,502.50p -3.64% Meggitt (MGGT) 459.20p -3.53% Ashtead Group (LSE: AHT.L - news ) (AHT) 1,007.00p -3.45% FTSE 250 - Risers Mitchells & Butlers (LSE: MAB.L - news ) (MAB) 405.60p +5.60% Aldermore Group (LSE: ALD.L - news ) (ALD) 269.60p +3.53% Morgan Advanced Materials (MGAM) 341.00p +2.71% Wizz Air Holdings (WIZZ) 1,689.00p +2.12% Paragon Group Of Companies (PAG) 399.90p +2.02% Marston's (MARS) 158.20p +2.00% Tate & Lyle (TATE) 520.50p +1.86% CLS Holdings (LSE: CLI.L - news ) (CLI) 1,831.00p +1.72% Betfair Group (LSE: BET.L - news ) (BET) 2,636.00p +1.66% Croda International (Other OTC: COIHF - news ) (CRDA) 2,998.00p +1.59% FTSE 250 - Fallers TalkTalk Telecom Group (TALK) 355.70p -8.91% Brown (N.) Group (BWNG) 326.60p -5.80% Kaz Minerals (LSE: KAZ.L - news ) (KAZ) 186.10p -4.27% Evraz (EVR) 112.10p -4.27% Tullow Oil (LSE: TLW.L - news ) (TLW) 259.20p -4.14% Lonmin (LMI) 75.10p -3.96% Vedanta Resources (Other OTC: VDNRF - news ) (VED) 446.90p -3.29% Victrex plc (LSE: VCT.L - news ) (VCT) 1,886.00p -3.28% Acacia Mining (Other OTC: ABGLF - news ) (ACA) 232.70p -3.28% Centamin (DI (KSE: 003160.KS - news ) ) (CEY) 53.70p -3.07%","['Lonmin', 'mining']",industry,industry.,"ModelResponse(id='chatcmpl-3ff02d97-2485-55c8-3d95-994c9edcfc21', created=1738132183, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=1039, total_tokens=1042, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
"Speculation swirls around the decline in DISH Network subscribers coinciding with the promotion of the provider’s alternative Sling TV OTT offering, but the estimated loss from DISH was compounded by a decline at DIRECTV to drive the satellite total lower.","['DirecTV', 'AT']",owned_by,owned by.,"ModelResponse(id='chatcmpl-9609326e-1fd0-cc0d-b1a5-591724347806', created=1738132183, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=251, total_tokens=255, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Speculation swirls around the decline in DISH Network subscribers coinciding with the promotion of the provider’s alternative Sling TV OTT offering, but the estimated loss from DISH was compounded by a decline at DIRECTV to drive the satellite total lower.","['Sling TV', 'Dish Network']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-bd4670a3-a453-a4b7-8096-37926657356e', created=1738132183, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=254, total_tokens=258, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"CHASER, via White House press secretary Josh Earnest at briefing earlier today: ""There's significant risk associated with monkeying around with the debt limit, and using it as a, you know, as a, essentially, a political football in the midst of a contested leadership race, I think, would satisfy the requirements of describing something as 'monkeying around.'""","['Josh Earnest', 'White House Press Secretary']",position_held,position held.,"ModelResponse(id='chatcmpl-60e4a41b-dd1d-24dc-5306-1ed5b467eacc', created=1738132183, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='position held.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=286, total_tokens=290, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",position_held
"PARIS, Sept 21 (Reuters) - French waste and water group Suez has opened a waste facility in Rugby, Britain that will provide energy for a Cemex cement plant, Suez said in a statement on Monday.","['Cemex', 'cement']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-9723fbe8-2687-e6ac-10d5-8571d92fab5f', created=1738132183, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=247, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"Fiat Chrysler must offer to buy back from customers more than 500,000 Ram pickup trucks and other vehicles in the …","['Ram Pickup', 'Chrysler']",manufacturer,manufacturer.,"ModelResponse(id='chatcmpl-1f672fcb-c65c-95e0-1e8d-8f0f3b236626', created=1738132184, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=226, total_tokens=229, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"Bringing Xandr and WarnerMedia or Turner's advertising just makes sense in this environment where you're focused on acting efficiently and acting as one, it's really important.","['Xandr', 'advertising']",industry,owned by.,"ModelResponse(id='chatcmpl-c8a5d073-e6cd-466e-7305-7c582bf15c77', created=1738132184, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=237, total_tokens=241, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Bringing Xandr and WarnerMedia or Turner's advertising just makes sense in this environment where you're focused on acting efficiently and acting as one, it's really important.","['Xandr', 'WarnerMedia']",owned_by,owned by.,"ModelResponse(id='chatcmpl-39a29156-ae98-0bb5-5f3c-57643f3019a5', created=1738132184, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=240, total_tokens=244, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Chip makers' shares helped stem the Nasdaq's decline after Analog Devices Inc. ADI.N, a manufacturer of signal processors, reported stronger-than-expected profit late on Wednesday, improving the earnings outlook for the semiconductor sector.","['Analog Devices', 'semiconductor']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-b59b655d-cf22-b195-44b6-f999b1228754', created=1738132184, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=243, total_tokens=246, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"US Fed vice chair Stanley Fischer, Bank of England governor Mark Carney, Swiss National Bank chairman Thomas Jordan, Reserve Bank of India governor Raghuram Rajan and Central Bank of Chile governor Rodrigo Vergara are among the list of expected attendees.","['Raghuram Rajan', 'Reserve Bank of India']",employer,position held.,"ModelResponse(id='chatcmpl-10b32448-eac6-be64-d15f-b45ff6fa71e1', created=1738132185, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='position held.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=267, total_tokens=271, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",position_held
The Mercedes-Benz truck unit of Germany's Daimler AG also confirmed on Monday that it would cut its workforce at a plant outside of Sao Paulo at the end of the month.,"['Daimler AG', 'Mercedes-Benz']",owner_of,owned by.,"ModelResponse(id='chatcmpl-cd4f3c7e-db2d-1b4c-a00e-2b0464adb041', created=1738132185, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
The Mercedes-Benz truck unit of Germany's Daimler AG also confirmed on Monday that it would cut its workforce at a plant outside of Sao Paulo at the end of the month.,"['Daimler AG', 'Mercedes-Benz']",brand,owned by.,"ModelResponse(id='chatcmpl-6e7e6cd9-c54d-3e4a-23e1-0ceb3b0a2c8e', created=1738132185, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
Yahoo CEO Marissa Mayer says she’s pregnant with identical twins.,"['Marissa Mayer', 'Yahoo']",employer,chief executive officer.,"ModelResponse(id='chatcmpl-17b80068-2f1d-b87c-bd0e-9856be81c5e0', created=1738132185, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=214, total_tokens=219, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
"Join the Nation's Conversation To find out more about Facebook commenting please read the Conversation Guidelines and FAQs GM may export China-made Buick to U.S. Nathan Bomey , USA TODAY 5:30 p.m. EDT August 17, 2015 Analysts believe the Buick Envision will be sold in the U.S. by late 2016.","['Buick Envision', 'Buick']",brand,manufacturer.,"ModelResponse(id='chatcmpl-2de9e863-1e67-4798-92c6-3156fc20f9c0', created=1738132186, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=291, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"Tue, Oct 13, 2015, 09:10 BST - UK Markets close in 7 hrs 20 mins Do Super Dividends Make GlaxoSmithKline plc, Direct Line Insurance Group PLC And SSE PLC Into Screaming Buys?","['Direct Line', 'insurance']",product_or_material_produced,industry.,"ModelResponse(id='chatcmpl-75cb13f8-cab5-2e7c-5793-436ea8ee3316', created=1738132186, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=259, total_tokens=262, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
Two weeks ago property and entertainment conglomerate Dalian Wanda Group announced it would buy the organiser of the Ironman extreme endurance contests for $650 million.,"['Wanda Group', 'Dalian']",location_of_formation,owned by.,"ModelResponse(id='chatcmpl-f7231640-b108-e3d5-30fc-fe94e975da55', created=1738132186, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=236, total_tokens=240, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
Two weeks ago property and entertainment conglomerate Dalian Wanda Group announced it would buy the organiser of the Ironman extreme endurance contests for $650 million.,"['Wanda Group', 'conglomerate']",industry,owned by.,"ModelResponse(id='chatcmpl-0fcc444a-747e-947b-fcd0-30d8e5776244', created=1738132186, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=236, total_tokens=240, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
How does Glencore CEO Ivan Glasenberg get out of this?,"['Glencore', 'Ivan Glasenberg']",chief_executive_officer,chief executive officer.,"ModelResponse(id='chatcmpl-cf01568b-8b9f-e88b-a4d4-ed049f6e3a2b', created=1738132187, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=219, total_tokens=224, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
How does Glencore CEO Ivan Glasenberg get out of this?,"['Glencore', 'Ivan Glasenberg']",owned_by,chief executive officer.,"ModelResponse(id='chatcmpl-f4900f17-cc3a-f121-a3ac-40e041c0b9c1', created=1738132187, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=219, total_tokens=224, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
How does Glencore CEO Ivan Glasenberg get out of this?,"['Ivan Glasenberg', 'Glencore']",owner_of,chief executive officer.,"ModelResponse(id='chatcmpl-e6db316d-09d2-825e-94cd-2aba3210ef05', created=1738132187, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=219, total_tokens=224, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
"Positive contributions from our Fly Wheels line of proprietary Action Vehicles, Sonic the Hedgehog and Nintendo Super Mario toys and Black & Decker role-play more than offset declines in entertainment driven properties such as Godzilla, Incredibles 2 and Harry Potter.","['Super Mario', 'Nintendo']",distributed_by,owned by.,"ModelResponse(id='chatcmpl-3d860a06-e4c3-c0bd-4f07-495ea71e5755', created=1738132187, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Positive contributions from our Fly Wheels line of proprietary Action Vehicles, Sonic the Hedgehog and Nintendo Super Mario toys and Black & Decker role-play more than offset declines in entertainment driven properties such as Godzilla, Incredibles 2 and Harry Potter.","['Super Mario', 'Nintendo']",publisher,owned by.,"ModelResponse(id='chatcmpl-e0046c6a-610e-6406-9c8c-5d0e0d5ba968', created=1738132188, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
Lavasoft continues to offer today award-winning free security and privacy software to protect users’ digital experiences and lives.,"['Lavasoft', 'software']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-b0027b03-5433-e212-02b3-47760e5fc680', created=1738132188, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=223, total_tokens=226, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
We want to be known for selling risk covers: Tarun Chugh Q&A with MD and CEO of PNB MetLife Private life insurer PNB MetLife India Insurance recently entered the online insurance space and now has a critical illness and a term plan.,"['MetLife', 'insurance']",product_or_material_produced,distributed by.,"ModelResponse(id='chatcmpl-14f4cc96-616e-bac4-0c10-3caf1bf5f9d4', created=1738132188, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='distributed by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=248, total_tokens=252, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",distributed_by
"Sony Pictures Entertainment is hoping the action/comedy/sci-fi flick will be a hit like Sandler’s “Billy Madison” and “Happy Gilmore,” rather than falling flat like many of the actor’s more recent films.","['Sony Pictures', 'entertainment']",industry,owned by.,"ModelResponse(id='chatcmpl-9d2eda97-fa68-9711-bb17-0ff743dd0525', created=1738132189, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Amaya Inc (NasdaqGS: AYA - news ) , which acquired online poker company PokerStars last year, has said it plans to come out with a daily fantasy sports product this year.","['PokerStars', 'online poker']",industry,owned by.,"ModelResponse(id='chatcmpl-65a219f7-5a88-80fd-47d6-c3590f155847', created=1738132189, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=240, total_tokens=244, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"In trading at midday (1600 GMT), one bitcoin was equivalent to $238.25 on the BitStamp platform.","['Bitstamp', 'bitcoin']",industry,distributed by.,"ModelResponse(id='chatcmpl-41eb6bfc-cc94-6dad-e5af-4ae18b366c14', created=1738132189, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='distributed by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=229, total_tokens=233, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",distributed_by
Eni continues to pursue selling down its 43 percent stake in Saipem as part of plans to shift more than $5 billion of the oil contractor's debt off its books.,"['Saipem', 'Eni']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-5e3a1bc3-fdf4-55b9-0e6a-0d017caaf117', created=1738132189, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=241, total_tokens=245, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"But there are other paths to the top as last year's Boss cover story on how Gail Kelly – who rose from being a school teacher in Zimbabwe to Westpac CEO – showed (September Boss "" How I broke the glass ceiling "").","['Gail Kelly', 'Westpac']",employer,employer.,"ModelResponse(id='chatcmpl-6be64b12-3c17-9a3d-8a46-f4408e574335', created=1738132189, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='employer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=248, total_tokens=251, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",employer
"But in cases of firms like Aircel, for instance, it can trade most of its liberalized 2300MHz spectrum with Vodafone or Idea – trading with Bharti Airtel could run up against the caps which prohibit a telco from owning more than 50% of the spectrum in any band or 25% across all bands.","['Bharti Airtel', 'Vodafone']",owned_by,competitor.,"ModelResponse(id='chatcmpl-02e44f39-0a8e-e2be-1a51-d9f438702465', created=1738132190, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='competitor.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=278, total_tokens=281, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",NO-REL
"""We could not be more excited to see comScore and Rentrak come together.","['Comscore', 'Rentrak']",owner_of,owned by.,"ModelResponse(id='chatcmpl-f225fbf9-d9be-5aca-9218-51fdcb9e2258', created=1738132190, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=215, total_tokens=219, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Shares in mining and trading company Glencore fell almost 30 percent and closed at a record low, wiping out more than $5 billion in market valuation.","['Glencore', 'mining']",industry,industry.,"ModelResponse(id='chatcmpl-7a60746a-b177-074d-23b8-d11f1bfa6863', created=1738132190, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=232, total_tokens=235, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
Stratasys Ltd. 09/09/2015 | Press release HASCO Combines Stratasys 3D Printing with Quick-Change Mold System to Create New Price/Performance Benchmark for Low Volume Injection Molding,"['Stratasys', '3D printing']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-4d08b1a0-a123-02b9-9ff4-b812bf449e0e', created=1738132190, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=259, total_tokens=262, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
Stratasys Ltd. 09/09/2015 | Press release HASCO Combines Stratasys 3D Printing with Quick-Change Mold System to Create New Price/Performance Benchmark for Low Volume Injection Molding,"['Stratasys', '3D printing']",industry,manufacturer.,"ModelResponse(id='chatcmpl-9046d078-5c12-4aae-8598-ea73301f9319', created=1738132191, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=259, total_tokens=262, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
